1708220482,0,0,1,0
1708220482,0,0,0,0
1708220482,0,2,0,0
1708220482,0,0,0,0
1708220483,0,0,0,2
1708220483,0,0,0,0
1708220483,1,0,1,0
1708220483,0,0,0,0
1708220483,0,1,0,1
1708220483,0,0,2,0
1708220483,0,1,0,0
1708220483,1,0,1,0
1708220483,0,0,0,0
1708220484,0,2,0,0
1708220484,0,0,0,0
1708220484,0,0,0,1
1708220484,0,0,0,0
1708220484,0,1,0,0
1708220484,0,0,0,1
1708220484,0,0,0,0
1708220484,1,0,0,0
1708220484,1,0,1,0
1708220484,3,0,0,0
1708220485,0,0,0,0
1708220485,0,0,0,0
1708220485,0,0,0,0
1708220485,0,0,0,0
1708220485,0,2,1,0
1708220485,0,0,1,0
1708220485,0,1,0,0
1708220485,1,4,0,0
1708220485,0,0,4,0
1708220485,0,0,0,0
1708220486,0,0,1,1
1708220486,0,0,0,0
1708220486,0,0,1,0
1708220486,1,0,0,1
1708220486,0,0,0,0
1708220486,0,4,0,0
1708220486,0,0,1,0
1708220486,1,2,0,0
1708220486,1,0,0,1
1708220486,0,0,0,0
1708220487,0,0,0,0
1708220487,0,0,0,0
1708220487,0,0,0,0
1708220487,0,0,0,0
1708220487,0,1,0,0
1708220487,1,0,0,0
1708220487,2,0,2,2
1708220487,2,0,0,0
1708220487,0,0,1,0
1708220487,0,0,1,0
1708220488,0,2,0,0
1708220488,0,0,1,0
1708220488,0,0,0,0
1708220488,0,0,0,0
1708220488,0,0,1,1
1708220488,0,1,0,0
1708220488,0,0,0,0
1708220488,0,0,0,0
1708220488,0,0,0,0
1708220488,2,2,2,0
1708220489,0,0,1,0
1708220489,0,0,0,0
1708220489,0,0,0,0
1708220489,4,0,0,0
1708220489,0,2,0,1
1708220489,0,2,3,0
1708220489,0,0,0,0
1708220489,0,0,0,0
1708220489,0,0,0,0
1708220489,0,0,0,0
1708220490,0,0,0,0
1708220490,1,2,0,1
1708220490,0,0,2,0
1708220490,0,1,0,1
1708220490,0,0,0,0
1708220490,5,4,2,0
1708220490,1,0,4,0
1708220490,0,0,0,0
1708220490,0,0,0,1
1708220490,0,0,0,0
1708220491,1,0,0,0
1708220491,0,0,2,0
1708220491,0,1,0,0
1708220491,0,0,2,0
1708220491,2,0,0,0
1708220491,0,0,0,0
1708220491,0,0,0,2
1708220491,0,1,0,0
1708220491,0,0,0,0
1708220491,0,0,0,0
1708220492,128,2,0,0
1708220492,179,0,0,1
1708220492,209,0,1,0
1708220492,252,0,0,0
1708220492,248,2,5,0
1708220492,246,0,2,3
1708220492,218,0,3,0
1708220492,219,0,0,1
1708220492,188,0,1,0
1708220492,45,1,0,0
1708220493,0,0,0,0
1708220493,0,0,0,0
1708220493,5,0,0,0
1708220493,0,2,4,0
1708220493,0,0,0,0
1708220493,0,2,0,0
1708220493,0,0,5,0
1708220493,0,1,0,0
1708220493,0,0,0,0
1708220493,0,0,0,0
1708220494,0,0,0,0
1708220494,0,1,5,1
1708220494,0,0,0,0
1708220494,2,0,1,0
1708220494,0,0,6,0
1708220494,0,0,1,0
1708220494,2,0,2,0
1708220494,1,0,0,0
1708220494,1,0,1,0
1708220495,0,3,1,0
1708220495,0,0,0,1
1708220495,4,0,0,0
1708220495,1,0,0,0
1708220495,0,0,0,0
1708220495,0,2,1,0
1708220495,0,0,4,0
1708220495,0,1,0,0
1708220495,0,0,0,1
1708220495,0,0,0,0
1708220496,0,0,0,0
1708220496,2,3,1,0
1708220496,0,2,0,0
1708220496,7,1,4,0
1708220496,0,0,0,1
1708220496,1,5,0,0
1708220496,0,0,2,0
1708220496,0,0,0,0
1708220496,0,0,0,0
1708220496,0,1,0,1
1708220497,0,0,1,1
1708220497,3,0,0,2
1708220497,0,0,2,0
1708220497,0,0,6,4
1708220497,0,4,3,0
1708220497,1,1,0,0
1708220497,0,0,0,3
1708220497,1,1,0,0
1708220497,0,0,0,0
1708220497,3,0,0,0
1708220498,2,2,2,0
1708220498,2,0,0,0
1708220498,0,1,0,0
1708220498,0,3,2,0
1708220498,0,0,0,0
1708220498,0,0,0,2
1708220498,2,0,0,0
1708220498,0,0,1,0
1708220498,0,0,0,0
1708220498,0,3,3,0
1708220499,0,6,0,0
1708220499,0,2,0,1
1708220499,0,1,0,3
1708220499,5,0,0,0
1708220499,0,0,0,3
1708220499,0,0,4,0
1708220499,0,0,0,0
1708220499,0,0,0,0
1708220499,3,0,0,0
1708220499,0,0,0,0
1708220500,0,0,0,4
1708220500,0,1,0,0
1708220500,0,0,0,2
1708220500,0,2,1,6
1708220500,3,0,0,0
1708220500,0,1,0,0
1708220500,0,0,2,0
1708220500,2,0,0,0
1708220500,1,0,1,0
1708220500,0,1,0,0
1708220501,1,0,5,1
1708220501,2,2,0,2
1708220501,0,0,0,8
1708220501,0,1,0,0
1708220501,0,0,1,3
1708220501,3,0,0,0
1708220501,2,0,0,0
1708220501,1,0,0,0
1708220501,0,3,0,1
1708220501,0,0,0,0
1708220502,0,1,0,0
1708220502,0,0,0,1
1708220502,0,2,2,0
1708220502,0,0,4,0
1708220502,3,4,0,0
1708220502,0,0,0,0
1708220502,2,0,0,0
1708220502,0,0,0,0
1708220502,0,0,0,1
1708220502,0,0,0,0
1708220503,0,0,0,1
1708220503,0,0,3,2
1708220503,0,0,4,0
1708220503,1,0,4,0
1708220503,0,0,0,2
1708220503,0,0,1,0
1708220503,0,1,0,0
1708220503,0,0,0,0
1708220503,0,0,0,0
1708220503,2,3,2,3
1708220504,0,3,1,3
1708220504,0,0,0,0
1708220504,0,0,2,1
1708220504,0,6,0,3
1708220504,0,0,0,0
1708220504,0,0,0,3
1708220504,0,0,0,1
1708220504,1,1,0,0
1708220504,0,2,3,0
1708220504,0,0,0,0
1708220505,1,0,0,1
1708220505,0,0,7,1
1708220505,0,4,0,0
1708220505,0,0,0,0
1708220505,0,0,0,0
1708220505,1,0,0,0
1708220505,0,0,0,0
1708220505,0,2,0,0
1708220505,0,0,0,0
1708220505,0,0,0,0
1708220506,0,5,2,0
1708220506,0,0,0,0
1708220506,0,0,0,0
1708220506,0,0,0,0
1708220506,0,4,0,0
1708220506,0,0,0,0
1708220506,0,0,0,0
1708220506,3,1,0,0
1708220506,0,1,0,0
1708220507,0,2,23,0
1708220507,3,4,121,1
1708220507,0,0,280,1
1708220507,4,2,304,0
1708220507,0,0,319,0
1708220507,1,0,321,1
1708220507,0,1,288,0
1708220507,0,0,244,1
1708220507,0,0,295,0
1708220507,1,2,301,2
1708220508,0,0,318,0
1708220508,4,3,304,0
1708220508,3,3,289,0
1708220508,3,0,188,0
1708220508,0,1,220,0
1708220508,0,4,250,0
1708220508,0,0,281,0
1708220508,0,0,166,1
1708220508,0,0,0,0
1708220508,0,4,0,0
1708220509,0,0,260,0
1708220509,0,0,417,0
1708220509,0,0,474,1
1708220509,0,0,500,0
1708220509,0,0,460,0
1708220509,0,0,403,0
1708220509,0,0,355,0
1708220509,1,0,306,3
1708220509,0,0,268,0
1708220509,0,1,294,0
1708220510,0,1,359,2
1708220510,2,0,373,1
1708220510,0,0,400,0
1708220510,0,0,407,0
1708220510,1,0,400,0
1708220510,0,0,412,0
1708220510,0,1,415,0
1708220510,0,0,382,0
1708220510,0,0,342,2
1708220510,0,0,280,0
1708220511,0,0,285,0
1708220511,0,0,192,0
1708220511,0,1,107,0
1708220511,0,0,120,0
1708220511,0,0,119,0
1708220511,2,1,114,0
1708220511,0,0,138,0
1708220511,0,0,290,0
1708220511,0,0,379,3
1708220511,0,0,431,0
1708220512,0,0,500,0
1708220512,0,0,353,0
1708220512,0,0,243,0
1708220512,0,0,1,1
1708220512,0,0,0,0
1708220512,3,0,0,0
1708220512,0,0,4,2
1708220512,0,0,0,0
1708220512,0,0,4,0
1708220512,0,0,1,0
1708220513,0,0,0,0
1708220513,1,0,0,0
1708220513,0,0,2,0
1708220513,0,0,0,0
1708220513,0,0,7,1
1708220513,0,0,0,1
1708220513,3,2,0,0
1708220513,0,3,0,0
1708220513,0,0,0,0
1708220513,0,1,221,0
1708220514,0,1,338,2
1708220514,0,0,365,0
1708220514,1,3,343,0
1708220514,0,0,259,0
1708220514,1,0,204,1
1708220514,1,0,166,0
1708220514,0,1,144,0
1708220514,0,2,161,0
1708220514,0,3,181,0
1708220514,0,0,205,0
1708220515,2,0,255,0
1708220515,1,0,240,1
1708220515,0,0,157,0
1708220515,0,0,1,0
1708220515,1,0,7,2
1708220515,0,0,12,0
1708220515,2,1,0,0
1708220515,0,2,0,0
1708220515,0,0,2,0
1708220515,0,0,117,0
1708220516,2,0,99,0
1708220516,3,0,2,1
1708220516,0,47,1,0
1708220516,0,2,4,0
1708220516,3,0,0,1
1708220516,0,1,0,1
1708220516,0,0,0,0
1708220516,31,0,0,0
1708220516,71,0,0,0
1708220516,77,0,0,0
1708220517,114,0,0,0
1708220517,139,0,1,0
1708220517,124,116,0,2
1708220517,0,217,3,2
1708220517,0,18,0,1
1708220517,0,0,0,0
1708220517,0,1,2,0
1708220517,0,0,0,0
1708220517,0,2,0,0
1708220518,1,0,0,0
1708220518,3,0,0,0
1708220518,0,1,1,0
1708220518,0,0,0,1
1708220518,0,0,0,2
1708220518,3,2,0,0
1708220518,0,1,0,0
1708220518,0,0,0,0
1708220518,0,1,113,0
1708220518,0,2,214,0
1708220519,0,0,283,0
1708220519,7,3,170,0
1708220519,0,3,150,0
1708220519,0,0,0,0
1708220519,0,2,0,2
1708220519,2,0,0,0
1708220519,2,5,0,0
1708220519,0,0,0,0
1708220519,1,0,1,0
1708220519,1,0,0,0
1708220520,0,1,2,0
1708220520,0,0,0,0
1708220520,0,0,0,0
1708220520,1,4,0,0
1708220520,0,1,0,0
1708220520,0,0,0,0
1708220520,0,0,1,0
1708220520,0,0,0,0
1708220520,1,0,2,0
1708220520,2,3,0,1
1708220521,0,5,0,2
1708220521,0,1,0,2
1708220521,0,0,0,0
1708220521,0,2,2,0
1708220521,1,0,3,4
1708220521,0,0,3,0
1708220521,0,0,0,0
1708220521,0,0,1,1
1708220521,0,2,0,0
1708220521,1,0,0,2
1708220522,0,0,0,0
1708220522,0,0,6,0
1708220522,37,0,0,0
1708220522,2,1,0,0
1708220522,0,0,1,0
1708220522,0,0,5,0
1708220522,0,2,165,0
1708220522,0,0,227,0
1708220522,0,3,244,0
1708220522,0,0,306,0
1708220523,0,0,261,0
1708220523,3,1,209,0
1708220523,3,3,274,2
1708220523,0,0,278,0
1708220523,0,3,299,0
1708220523,0,0,267,0
1708220523,0,0,215,1
1708220523,0,0,252,0
1708220523,0,1,218,1
1708220523,0,0,174,1
1708220524,0,0,0,2
1708220524,0,0,7,0
1708220524,0,0,1,0
1708220524,0,0,1,0
1708220524,0,2,0,0
1708220524,0,1,0,0
1708220524,0,0,2,0
1708220524,1,1,7,0
1708220524,0,0,1,1
1708220524,0,1,0,1
1708220525,0,1,2,0
1708220525,0,0,0,0
1708220525,1,0,4,0
1708220525,2,0,0,0
1708220525,0,0,0,0
1708220525,0,2,0,0
1708220525,0,0,0,0
1708220525,0,0,1,0
1708220525,0,0,2,1
1708220525,0,0,0,1
1708220526,1,2,0,0
1708220526,0,0,0,0
1708220526,0,0,0,0
1708220526,0,3,1,0
1708220526,0,0,1,1
1708220526,0,0,1,0
1708220526,0,0,2,0
1708220526,1,0,0,2
1708220592,0,2,2,0
1708220592,2,0,0,0
1708220592,0,0,0,0
1708220593,0,0,0,0
1708220593,0,0,0,0
1708220593,0,0,1,1
1708220593,0,0,1,0
1708220593,0,0,0,0
1708220593,0,0,0,0
1708220593,1,1,0,0
1708220593,0,0,0,0
1708220593,0,4,0,0
1708220593,0,1,1,0
1708220594,0,1,1,1
1708220594,0,1,45,2
1708220594,3,0,2,0
1708220594,0,81,0,0
1708220594,0,0,0,0
1708220594,0,1,3,0
1708220594,0,0,0,0
1708220594,5,0,2,0
1708220594,10,0,0,0
1708220594,2,0,0,0
1708220595,0,0,0,1
1708220595,0,0,3,0
1708220595,0,0,0,0
1708220595,0,0,0,0
1708220595,58,0,0,0
1708220595,131,0,0,0
1708220595,140,0,0,0
1708220595,63,219,1,0
1708220595,1,232,10,0
1708220595,0,70,193,0
1708220596,1,19,255,0
1708220596,0,3,361,0
1708220596,0,0,526,1
1708220596,0,0,548,0
1708220596,0,0,425,0
1708220596,1,1,344,0
1708220596,3,0,262,0
1708220596,0,0,328,1
1708220596,0,1,348,3
1708220596,6,0,340,0
1708220597,0,0,308,0
1708220597,1,2,0,1
1708220597,0,2,0,0
1708220597,1,1,1,0
1708220597,0,0,0,1
1708220597,0,0,0,0
1708220597,0,4,3,0
1708220597,0,0,1,0
1708220597,0,0,1,0
1708220597,0,0,2,1
1708220598,0,0,0,0
1708220598,0,2,1,0
1708220598,0,0,0,0
1708220716,0,0,0,0
1708220716,0,0,0,0
1708220716,0,0,0,0
1708220716,4,0,0,0
1708220716,0,1,0,0
1708220716,0,1,1,0
1708220716,0,1,0,0
1708220716,0,0,0,0
1708220717,0,0,0,1
1708220717,2,0,0,0
1708220717,0,0,0,0
1708220717,0,0,0,0
1708220717,3,0,0,0
1708220717,0,0,1,1
1708220717,1,0,0,0
1708220717,0,0,0,0
1708220717,1,0,0,0
1708220717,0,1,0,0
1708220718,0,0,0,0
1708220718,0,2,0,0
1708220718,0,0,0,0
1708220718,0,0,0,0
1708220718,0,0,3,0
1708220718,0,0,0,0
1708220718,0,1,0,0
1708220718,0,2,2,0
1708220718,0,0,0,1
1708220718,1,0,0,0
1708220719,0,0,0,0
1708220719,0,0,0,0
1708220719,0,0,0,0
1708220719,0,0,2,0
1708220719,0,0,0,0
1708220719,0,0,0,0
1708220719,0,0,3,0
1708220719,0,6,0,0
1708220719,0,3,0,0
1708220720,0,0,0,0
1708220720,2,1,0,0
1708220720,0,0,148,0
1708220720,0,0,171,0
1708220720,0,0,176,0
1708220720,0,9,125,8
1708220720,116,0,0,4
1708220720,185,0,0,6
1708220720,218,1,0,0
1708220720,241,0,6,0
1708220721,220,1,0,0
1708220721,226,0,0,0
1708220721,252,0,3,0
1708220721,210,6,0,2
1708220721,169,0,5,5
1708220721,135,0,0,2
1708220721,86,0,0,0
1708220721,0,3,149,0
1708220721,4,0,217,6
1708220721,1,1,268,4
1708220722,0,0,397,46
1708220722,1,5,397,198
1708220722,0,0,427,237
1708220722,4,0,464,241
1708220722,1,2,457,231
1708220722,0,0,422,244
1708220722,0,3,436,220
1708220722,0,0,484,247
1708220722,0,0,512,215
1708220722,0,0,539,202
1708220723,1,0,559,125
1708220723,1,2,461,79
1708220723,2,0,395,44
1708220723,1,0,351,0
1708220723,1,0,148,0
1708220723,0,0,0,0
1708220723,0,0,1,5
1708220723,2,0,0,0
1708220723,0,0,0,0
1708220723,3,1,1,0
1708220724,0,0,7,0
1708220724,4,0,0,0
1708220724,0,4,0,1
1708220724,0,1,0,5
1708220724,0,4,232,0
1708220724,2,0,382,17
1708220724,0,2,417,56
1708220724,0,0,467,144
1708220724,0,1,510,0
1708220724,0,1,506,0
1708220725,0,0,451,1
1708220725,1,0,410,1
1708220725,0,0,416,1
1708220725,0,0,433,0
1708220725,0,1,428,0
1708220725,0,0,442,1
1708220725,1,0,451,1
1708220725,2,0,462,0
1708220725,0,1,429,0
1708220725,0,0,425,0
1708220726,0,0,393,0
1708220726,0,1,422,1
1708220726,0,0,476,0
1708220726,0,0,456,0
1708220726,4,0,450,2
1708220726,0,0,393,0
1708220726,0,0,278,2
1708220726,0,0,140,2
1708220726,0,0,50,0
1708220726,0,0,1,0
1708220727,2,0,4,0
1708220727,0,0,2,0
1708220727,0,0,0,1
1708220727,1,0,0,0
1708220727,68,0,0,0
1708220727,81,2,1,0
1708220727,0,2,0,0
1708220727,0,0,3,0
1708220727,0,0,0,0
1708220727,0,0,9,0
1708220728,0,0,1,0
1708220728,0,0,0,0
1708220728,0,0,0,1
1708220728,2,1,0,0
1708220728,0,0,1,0
1708220728,0,0,0,0
1708220728,0,0,0,0
1708220728,0,0,0,0
1708220728,0,0,2,1
1708220728,0,0,0,2
1708220729,0,1,3,0
1708220729,0,0,0,0
1708220729,1,0,0,0
1708220729,0,0,0,0
1708220729,0,0,0,0
1708220729,0,0,0,0
1708220729,1,0,0,0
1708220729,0,0,4,0
1708220729,0,0,0,0
1708220729,1,0,0,1
1708220730,0,0,0,0
1708220730,0,0,1,0
1708220730,0,0,0,0
1708220730,0,0,0,0
1708220730,0,0,0,0
1708220730,0,0,0,0
1708220730,0,0,0,0
1708220730,0,0,3,0
1708220730,0,0,1,0
1708220731,0,0,0,1
1708220731,4,1,0,0
1708220852,3,0,0,0
1708220852,1,1,0,0
1708220852,0,0,0,0
1708220852,0,0,0,0
1708220852,0,0,0,0
1708220852,0,0,0,0
1708220852,0,0,0,0
1708220853,0,2,3,0
1708220853,0,5,1,0
1708220853,4,4,5,2
1708220853,6,0,0,3
1708220853,0,5,1,4
1708220853,0,1,0,3
1708220853,0,0,0,0
1708220853,0,0,5,0
1708220853,0,3,4,0
1708220853,0,0,7,0
1708220854,0,0,4,1
1708220854,0,0,5,1
1708220854,0,0,0,2
1708220854,0,0,2,2
1708220854,0,0,0,1
1708220854,3,0,1,1
1708220854,0,0,0,0
1708220854,3,0,0,2
1708220854,0,0,0,0
1708220854,0,0,1,0
1708220855,0,0,0,0
1708220855,3,0,0,0
1708220855,0,0,0,3
1708220855,0,0,1,0
1708220855,1,4,4,0
1708220855,0,2,0,0
1708220855,0,0,0,0
1708220855,0,0,0,1
1708220855,0,1,4,0
1708220856,0,0,5,0
1708220856,1,0,3,4
1708220856,0,2,5,0
1708220856,0,2,0,2
1708220856,0,0,0,1
1708220856,0,2,0,0
1708220856,0,0,0,0
1708220856,1,0,0,0
1708220856,2,0,0,0
1708220856,0,0,0,0
1708220857,0,0,0,0
1708220857,0,0,0,0
1708220857,0,0,0,0
1708220857,1,0,0,0
1708220857,2,0,8,1
1708220857,0,0,0,1
1708220857,0,0,0,0
1708220857,0,0,0,0
1708220857,0,0,0,1
1708220857,0,0,1,2
1708220858,2,1,9,0
1708220858,0,0,3,0
1708220858,0,1,2,4
1708220858,0,0,0,1
1708220858,0,2,0,0
1708220858,3,3,0,0
1708220858,0,0,0,5
1708220858,0,0,0,0
1708220858,0,0,0,1
1708220858,0,0,0,0
1708220859,0,0,0,0
1708220859,0,0,1,0
1708220859,0,1,0,4
1708220859,0,1,0,0
1708220859,0,2,0,1
1708220859,0,5,0,2
1708220859,3,0,0,0
1708220859,0,0,1,0
1708220859,0,2,0,1
1708220859,2,1,4,0
1708220860,1,0,10,0
1708220860,0,0,0,0
1708220860,0,0,5,0
1708220860,0,0,6,2
1708220860,0,0,0,3
1708220860,0,3,0,1
1708220860,0,5,0,0
1708220860,0,0,0,0
1708220860,0,3,0,0
1708220860,0,0,0,0
1708220861,0,0,0,0
1708220861,1,0,0,0
1708220861,0,0,1,3
1708220861,1,2,4,0
1708220861,0,1,1,0
1708220861,0,3,0,0
1708220861,0,1,266,0
1708220861,3,0,698,0
1708220861,0,2,672,0
1708220861,1,0,732,0
1708220862,2,1,786,2
1708220862,0,0,733,0
1708220862,0,0,762,3
1708220862,0,0,806,0
1708220862,0,0,827,0
1708220862,0,0,808,0
1708220862,4,0,797,0
1708220862,0,0,755,0
1708220862,0,0,727,5
1708220862,1,1,744,0
1708220863,0,6,765,1
1708220863,0,0,761,1
1708220863,0,0,773,0
1708220863,2,2,756,1
1708220863,0,0,775,2
1708220863,0,5,713,0
1708220863,0,0,616,0
1708220863,1,1,680,0
1708220863,1,1,696,0
1708220863,5,0,632,1
1708220864,0,1,11,5
1708220864,0,8,17,0
1708220864,5,3,9,0
1708220864,0,0,5,0
1708220864,0,0,0,7
1708220864,0,0,0,1
1708220864,2,0,0,0
1708220864,1,4,0,0
1708220864,0,0,0,0
1708220864,0,0,2,71
1708220865,0,1,7,0
1708220865,0,0,0,0
1708220865,1,0,0,0
1708220865,4,1,1,0
1708220865,0,5,2,0
1708220865,1,2,0,0
1708220865,0,0,0,0
1708220865,0,0,0,0
1708220865,2,0,0,0
1708220865,1,0,2,0
1708220866,0,0,0,0
1708220866,0,0,0,2
1708220866,0,0,0,0
1708220866,5,0,0,0
1708220866,0,0,0,0
1708220866,0,0,0,1
1708220866,0,4,0,0
1708220866,0,0,0,1
1708220866,0,2,0,0
1708220866,1,0,2,0
1708220867,0,1,2,1
1708220867,0,0,2,3
1708220867,1,0,0,0
1708220867,2,1,0,0
1708220867,0,0,0,0
1708220867,4,0,0,0
1708220867,0,2,0,0
1708220867,0,1,13,0
1708220867,0,0,76,0
1708220868,0,2,132,0
1708220868,0,0,38,0
1708220868,0,6,32,0
1708220868,0,0,0,0
1708220868,0,2,0,0
1708220868,0,0,1,0
1708220868,1,0,2,0
1708220868,0,1,0,0
1708220868,1,0,0,0
1708220868,0,0,0,0
1708220869,1,0,0,0
1708220869,0,0,0,2
1708220869,0,0,0,0
1708220869,0,1,0,0
1708220869,1,0,3,0
1708220869,0,0,0,0
1708220869,0,0,0,0
1708220869,0,0,1,0
1708220869,0,0,0,0
1708220869,0,0,2,1
1708220870,0,0,2,0
1708220870,0,0,0,0
1708220870,0,1,0,0
1708220870,1,0,0,0
1708220870,3,0,1,0
1708220870,0,0,0,0
1708220870,0,0,1,0
1708220870,2,0,0,0
1708220870,0,0,2,0
1708220870,0,0,0,1
1708220871,0,0,0,0
1708220871,0,0,4,0
1708220871,0,0,0,0
1708220871,0,0,5,0
1708220871,8,1,1,0
1708220871,2,2,2,0
1708220871,0,0,7,0
1708220871,2,0,0,0
1708220871,0,1,3,0
1708220871,1,0,1,0
1708220872,0,0,3,0
1708220872,1,0,4,0
1708220872,1,0,0,0
1708220872,0,0,2,0
1708220872,0,0,1,0
1708220872,0,8,0,2
1708220872,0,0,0,0
1708220872,3,0,0,0
1708220872,0,0,0,0
1708220872,0,0,1,0
1708220873,0,0,0,0
1708220873,0,0,0,0
1708220873,4,0,4,0
1708220873,0,1,0,0
1708220873,0,0,0,0
1708220873,0,5,4,1
1708220873,4,2,6,0
1708220873,2,1,1,0
1708220873,0,0,0,0
1708220873,0,0,0,0
1708220874,3,2,0,0
1708220874,0,2,0,0
1708220874,0,0,1,0
1708220874,2,0,1,0
1708220874,0,1,0,0
1708220874,0,5,4,0
1708220874,0,0,0,0
1708220874,0,0,1,0
1708220874,0,3,0,1
1708220874,0,0,0,0
1708220875,0,0,0,0
1708220875,0,0,0,2
1708220875,0,0,4,0
1708220875,1,6,0,0
1708220875,5,4,5,2
1708220875,4,0,0,0
1708220875,3,0,1,0
1708220875,2,0,0,1
1708220875,0,4,0,0
1708220875,0,0,2,0
1708220876,0,0,4,0
1708220876,0,0,0,1
1708220876,0,1,0,1
1708220876,0,0,4,0
1708220876,7,0,0,1
1708220876,1,4,0,2
1708220876,0,0,0,0
1708220876,0,0,0,0
1708220876,0,0,2,0
1708220876,0,0,0,2
1708220877,0,0,0,0
1708220877,3,0,2,0
1708220877,0,0,0,0
1708220877,0,4,0,1
1708220877,0,0,3,0
1708220877,0,0,0,0
1708220877,0,0,1,0
1708220877,5,1,4,0
1708220877,0,0,1,0
1708220877,0,0,0,0
1708220878,2,0,0,0
1708220878,1,0,1,0
1708220878,3,0,1,0
1708220878,0,1,0,0
1708220878,1,4,0,0
1708220878,0,0,0,0
1708220878,0,0,0,0
1708220878,0,4,1,0
1708220878,0,0,0,0
1708220878,0,1,4,0
1708220879,0,2,0,0
1708220879,0,1,0,0
1708220879,1,0,0,0
1708220879,0,0,2,0
1708220879,0,10,2,0
1708220879,2,2,0,1
1708220879,0,2,0,0
1708220879,0,0,0,0
1708220879,0,0,0,0
1708220880,0,1,0,1
1708220880,0,0,0,1
1708220880,0,2,0,0
1708220880,0,0,0,0
1708220880,8,1,1,0
1708220880,0,0,0,0
1708220880,3,0,0,0
1708220880,0,0,0,0
1708220880,0,0,0,0
1708220880,0,0,0,0
1708220881,0,0,0,0
1708220881,0,0,0,0
1708220881,0,0,0,0
1708220881,0,0,0,0
1708220881,0,2,0,0
1708220881,0,0,0,0
1708220881,0,0,2,0
1708220881,0,0,0,0
1708220881,6,0,4,0
1708220881,0,0,0,0
1708220882,0,0,1,0
1708220882,0,0,0,0
1708220882,0,0,0,0
1708220882,2,0,0,0
1708220882,0,2,0,1
1708220882,0,0,0,0
1708220882,0,0,0,0
1708220882,0,0,0,0
1708220882,0,0,0,0
1708220882,0,2,0,0
1708220883,0,1,2,0
1708220883,1,0,0,0
1708220883,1,0,0,0
1708220883,0,1,0,0
1708220883,4,1,0,0
1708220883,4,0,5,787
1708220883,0,0,4,994
1708220883,0,0,0,995
1708220883,0,1,0,938
1708220883,0,0,0,284
1708220884,0,0,0,184
